"Bangladesh selector Habibul Bashar is ""confident"" of seeing Tamim Iqbal fit to play the upcoming white-ball New Zealand series, sandwiched between the Asia Cup and the ICC World Cup, at home in late September. Tamim is currently undergoing rehabilitation after injury forced the opening batter to step down as ODI captain, leading to him getting sidelined from the Asia Cup squad. Bashar considers Tamim's experience invaluable for the Tigers. ""Tamim is working hard and trying a lot to make a comeback. I think he will return before time. I am confident of getting him back in the New Zealand series,"" Habibul told reporters in Mirpur today. ""We need Tamim very much for the World Cup. Tamim's experience, Tamim's performance is very necessary for us to do well,"" added the former Bangladesh captain. Asked about another experienced player, Mahmudullah Riyad, who could not make it into the 17-member side despite many suggesting his experience could have aided the side in such a big tournament, Bashar chose to take a different route this time. ""I think the question has been asked many times before. This question has been cleared many times before. It's good to think about the Asia Cup team we have now and prepare our plans around them."" আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"Hours before coming to the BCB Academy Ground in Mirpur yesterday to partake in an individual practice session, Mahmudullah Riyad had posted a story on his social media accounts. It was his first session since returning from Hajj, a session which garnered the attention of the media as well. The batter had been curiously left out of the squad drawn ahead of the Afghanistan series and later it was known that he had applied for vacation and would join the camp after the Hajj. Before that, he had been dropped from the series against Ireland at Chelmsford as the team management wanted to look at some younger stars. 'Challenge your story,' Mahmudullah's social media post read, perhaps a hint that he was aiming for a fightback. The question being pondered by fans and media alike was whether Mahmudullah wanted to get back into the side for the Asia Cup and the World Cup. Having retired from Tests and having been dropped from the T20I line-up as the management was in favour of preparing the T20I unit with younger players for the future, ODIs remain the veteran's most viable option. Mahmudullah sweated it out at the training session, undertaking a 25-minute running drill followed by a gym session for 15 minutes. He then batted at the academy nets for at least 20 minutes before going through the grind at the indoor nets for about half-an-hour. He, however, did not bowl. A crucial aspect of the current selection scenario is that the team management is looking for a bowling all-rounder at number seven position in the batting order. Whether Mahmudullah would be able to overcome his shoulder issue and contribute as a bowler is exactly what he would need to challenge in his story. A BCB official, on conditions of anonymity, told The Daily Star that all-rounder has not been written off. ""He [Mahmudullah] can of course return but it depends on the management and the selectors' plan. No one can claim he is out of contention,"" the official said. ""He is also a contracted player and one would have to understand the scenario before reaching a conclusion,"" the official added. Rumours are out there that Soumya Sarkar could yet land a place in the Asia Cup and World Cup squad if he can pull off performances. Having struggled immensely to perform with consistency, the left-handed batter struck a ton in the Dhaka Premier League in May this year. He was then included in the Emerging Asia Cup squad in Sri Lanka, where he has bagged five wickets as Bangladesh A confirmed the semifinal berth. Scores of 42 and 48 also see him now challenge for a spot since Bangladesh head coach Chandika Hathurusingha already said at a press conference during the Afghanistan series that players that would perform in the Emerging Asia Cup 'definitely' had a chance and if someone scores runs, they are putting those names up for selection. Off-spinning all-rounder Shaikh Mahedi, too, has played a few handy knocks down the order while returning decent figures with the ball in Sri Lanka. Star all-rounder Shakib Al Hasan and ODI vice-captain Liton Das have set sail to play in the Global T20 League in Canada with Shakib's NOC being granted till July 29 and Liton's NOC granted till August 10. Shakib is expected to play the Lankan Premier League as well, which begins on July 30. Mushfiqur Rahim and Taskin Ahmed are expected to return home before the Asia Cup camp, and as the players gear up for a return following their franchise commitments, media eyes would be on Mahmudullah and Soumya, and maybe to some extent of Mahedi, and whether they get into contention for that camp. আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"The Bangladesh Cricket Board (BCB) chief selector Minhajul Abedin Nannu said that the decision to leave out experienced campaigner Mahmudullah Riyad from the Asia Cup was done after discussing the matter at length with the team management, skipper Shakib Al Hasan and head coach Chandika Hathurusingha. Leading up to the squad announcement for the upcoming continental event, one of the most asked questions was whether there will be a place for veteran Mahmudullah in the squad. The 37-year-old cricketer was ultimately axed, but as per the chief selector, it was done as Mahmudullah did not fit into the plans hatched by the team management for the Asia Cup. ""We had a long discussion regarding Mahmudullah initially. After a long discussion, the team management gave us a plan entailing how they want to approach each teams [in the Asia Cup]. Riyad has been left out after considering all these scenarios,"" Nannu said when he announced the Tigers' 17-member Asia Cup squad today at the BCB headquarters in Mirpur. Even before being named the captain of the ODI side, Shakib had said that fitness would be given priority above anything else when it comes to forming squads. And Shakib was well involved in the decision-making process for the Asia Cup squad. ""We thought the planning that the team management gave was obviously good as they have a plan with the head coach regarding how to go about things with the team. We had a proper discussion about everything. We also discussed it with the skipper [Shakib Al Hasan],"" Nannu added. Mahmudullah was dropped following the ODIs against England at home last March due to poor performances. And with his recent axing from the Asia Cup squad, the 37-year-old, already retired from Tests and T20Is, might be left pondering if he had already played his last game in Bangladesh colours. আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"South Africa skipper Temba Bavuma on Wednesday warned they are not up against a ""Mickey Mouse team"" in their World Cup semi-final against Australia amid feverish expectation of reaching their first championship match. The Proteas won seven of their nine league matches to finish second in the 10-team table to book a final-four clash in Kolkata on Thursday. That run included a 134-rout of the Australians at Lucknow four weeks ago. Five-time champions Australia are coming off seven straight wins at the tournament. ""A lot of people believe that this could be the year that we see ourselves in the final,"" Bavuma, who remains doubtful to play the semi-final due his hamstring injury, told reporters. ""We'd like nothing better than that. But we also respect the game of cricket. We're not coming up against a Mickey Mouse team. Australia have a lot of experience and confidence in knockout games like this, so we've got to respect that."" The most shocking World Cup exit for South Africa was their 1999 semi-final loss to Australia after the match in Birmingham ended in a tie and their rivals went through due to a better group finish. Australia also easily came out on top in a 2007 semi-final clash between the teams in the Caribbean. Bavuma said the mindset of his team remains confident ahead of the knockout contest. ""From a skill point of view, from a physical point of view, the guys are quite confident,"" said Bavuma. ""There's a sense of calmness within the team and obviously the normal level of anxiety that you would expect of going into the game tomorrow."" He added: ""But I think we'll take a lot of confidence with our performances up until this point."" Springboks inspiration Bavuma said he will look to play two frontline spinners, Keshav Maharaj and Tabraiz Shamsi at Kolkata's Eden Gardens. ""Obviously, Keshav and Shamsi. We have Aiden (Markram) as well, who also gives us an option there. Then I think it's just finalising in terms of the three seamers, who that may be,"" he said. Maharaj, a left-arm orthodox bowler, has claimed 14 wickets in nine matches while left-arm wrist-spinner Shamsi has seven off just three games. Bavuma also praised wicketkeeper-batsman Quinton de Kock for leading the batting charge with his 591 runs, second only to India's Virat Kohli. ""Quinton's been magnificent for us,"" said Bavuma. ""At one point he was the leading World Cup scorer as well. Knowing Quinton, I don't think he's really paying much attention to all of that. I think his focus is on contributing as best as he can for the team."" De Kock, 30, will quit one-day international cricket when this tournament is over. Bavuma said South Africa's cricketers are taking inspiration from the Springboks' second straight Rugby World Cup title last month in their quest for global glory in India. ""I think to a large degree we look at them in awe, the Springboks and how they've gone about their back-to-back wins within the World Cup,"" said Bavuma. ""Obviously, the way they won it this year with the knockout games being quite close and again how that resilience, how that do-or-die attitude came through. ""That's what we've been speaking about as a team that when the crunch moment comes, when the pressure moments come, we come together as a team and we find a way to get over the line."" আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"Australia head into Thursday's World Cup semi-final against South Africa with the same excitement in the dressing room that propelled them to their maiden triumph in the T20 World Cup in 2021, Glenn Maxwell said. Maxwell was part of Aaron Finch's groundbreaking squad in the United Arab Emirates in 2021 and scored an unbeaten 28 in the final against New Zealand. Coming off an incredible match-winning double-century against Afghanistan last week, the mercurial all-rounder said his team had a huge boost from the victory over the South Asian side and were well-placed to carry on and claim a record-extending sixth ODI World Cup title. ""The excitement of that match has given us a whole new belief going forward,"" Maxwell said in an interview with Australian broadcaster Fox Sports. ""It reminded me of the T20 World Cup in 2021. The same sort of feeling. ""The feeling around the group was energetic, electric, exciting and everyone felt they were heading towards the same end goal. ""And who knows, it could be the same thing here."" Having battled a full body cramp when batting against Afghanistan, Maxwell guided Australia to victory with an unbeaten 201 off 128 balls, relying mostly on his hands and reflexes to smash the bowlers around the ground. The knock was quickly branded the greatest ODI innings of all-time by a slew of former players and pundits. With five runs left to win and to bring up Australia's first double-century in ODIs, Maxwell said he was absolutely certain that he would score a six off spinner Mujeeb Ur Rahman to achieve both targets. He duly clobbered Mujeeb over the deep midwicket fence, his third six of the over. ""It may sound arrogant and over-confident but (it was) because I knew I had the short boundary, because I knew Mujeeb,"" he said. ""We've played against and with each other. I've spent a whole IPL training with him, having little contests and spending a lot of time with him. ""And I'd faced most of his overs he'd bowled at that stage. I just felt like, 'I've got this ... I know I don't have to hit it out of the middle to get a six'."" আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"Glenn Maxwell said his entire body was in pain and that he almost retired during an epic match-winning double century for Australia at the 50-overs World Cup, hailed Wednesday as the greatest one-day knock of all time. The mercurial Australian smacked a remarkable 201 not out as his team successfully chased 292 for victory over Afghanistan in Mumbai on Tuesday. It was only the third double hundred in World Cup history and the first in a run chase. But it came at a price, with Maxwell riddled by severe cramps. He collapsed in agony at one stage, barely able to walk as he limped between the wickets. Maxwell admitted discussing with Australian physio Nick Jones whether he should retire after his body gave up and he sank to the ground while on 147 and with 55 runs still needed to win.  But with a place in the World Cup semi-finals at stake and Maxwell leading the recovery after Australia had slumped to 91-7, he defied the discomfort. ""It was a strange one, because I was cramping in one of my toes, which was sort of going up the front of my shin. And then as I set off to try and get down the other end, I cramped in that calf as well,"" he told Australian media. ""So I was cramping both sides of my lower leg. And as I went 'Oh no, I'm cramping,' I cramped in my left hamstring at the same time. So I was like, 'I've got both legs.' And then I had a back spasm when I hit the ground. ""So I was just like full body just in pain."" 'Loves playing for Australia' Jones suggested he should retire, but Maxwell was having none of it after being told the chances of being able to return after treatment, if needed, were not good. ""We talked about coming off, trying to get some work into my back and trying to loosen up my legs a little bit,"" said the 35-year-old, who missed Australia's previous match due to a concussion after falling off a golf cart. ""Jonesy, the physio, said it would be really hard for me to come back down the stairs after that.  ""We just came up with 'let's stay at the same end' for as long as you can until you feel like you can walk to the other end or if there's an easy single here and there."" Maxwell went on to compile the highest-ever ODI score by an Australian in a 202-run eighth-wicket stand with captain Pat Cummins, who contributed just 12 in the partnership. Cummins called it the ""greatest ODI innings that has ever happened"", sealing Australia's spot in the last four. ""We were just chatting about it, all the players, and we've decided it's one of those days where you just go, 'I was there in the stadium the day Glenn Maxwell chased down that total by himself',"" Cummins told cricket.com.au. ""He was cramping, but I think you saw out there how much he loves playing for Australia."" The sentiment was shared by some of the world's cricketing greats, who were also left stunned. ""From Max pressure to Max performance! This has been the best ODI knock I've seen in my life,"" Indian legend Sachin Tendulkar said on X, formerly Twitter, while ex-India coach Ravi Shastri called it ""stunning"". England's Ben Stokes simply said: ""My goodness Maxi"", while former West Indies fast bowler Ian Bishop hailed it as a reminder of ""the intrinsic beauty, unpredictability and inspiring drama of this wonderful game"". আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"Bangladesh Cricket Board (BCB) director Akram Khan feels that the 'battle of words' right before the World Cup was the main reason behind the team's abysmal performance in the showpiece event in India. ""The truth is that many people here are more interested in winning the battle of words. That's why we as a nation didn't perform well,"" Akram told the media in Mirpur today. ""The players need to go and perform on the field. We couldn't do that. We were busy talking about off the field topics. Everyone needs to realise that,"" he added. The Tigers had a disappointing showing in the World Cup in India, losing seven out of their nine matches to finish eighth in the 10-team competition. The Bangladesh team went through a change in captaincy a little over a month before the World Cup when Tamim Iqbal stepped down and Shakib Al Hasan stepped up as the skipper. The drama only increased when Tamim got axed from the World Cup squad for being unfit. The opener refuted that claim in a video posted on social media, which was then countered by Shakib in a pre-recorded interview, where he labelled Tamim's action as 'childish'. The chaos in the buildup evidently didn't help the team's cause in the World Cup. Without naming anyone in particular, Akram said that clashes between individuals handicapped Bangladesh in the tournament. ""This country belongs to all of us. If Bangladesh do well, all of us will feel happy. But if some people only do things as they wish, then this will not happen. ""I've always noticed that during major tournaments we talk too much about things which aren't related to the game. That puts everyone under pressure. He was also critical of the experiments made to the squad by the team management in the matches leading up to the World Cup. ""I had said this before, the Asia Cup could've been the ideal tournament for the players who will take part in the World Cup. But we experimented with the team in that tournament and eventually couldn't form a stable unit. I don't think any team can do well after so much experimentation."" আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"Australia's World Cup winning campaign in India was an against-the-odds triumph. Pat Cummins and his men stunned favourites India in the final to take the Aussies to the top of the cricketing world for the sixth time. The Australian team's clarity of thought helped them recover from a sluggish start to the tournament and the several gutsy calls they took during the competition set them on course for triumph. Cricket Australia took a deep dive into Australia's World Cup campaign in India and pointed out the five biggest risks the world champions took in the tournament- Carrying an injured Travis Head The first bold call of Australia's triumphant World Cup campaign was at best a surprise, and at worst derided as 'desperate'. When a searing Gerald Coetzee bouncer broke Travis Head's hand three weeks out from the tournament, it was considered a huge blow to Australia's chances given the potent opening partnership Head had formed with David Warner.  But while many, including Cummins, began to consider who would replace the left-hander, McDonald had other ideas. ""We thought his World Cup was straight over,"" Cummins explained after the final. ""It wasn't until about the next night afterwards where 'Ronnie' (McDonald) came up to me. He's like, 'I haven't slept all last night – I think we're going to keep him. We're going to take the risk – if we're going to make the finals and we want to win the World Cup I think he needs to be there for the finals'. ""It was his idea and great work by the medical team. That was a big risk. I think we could have been made to look really silly if that didn't pay off, but you've got to take those risks to win a tournament."" The risk paid off – in spades. Selecting Marnus Labuschagne Such was Marnus Labuschagne's standing in selectors' minds prior to the World Cup, the Test star was not only initially out-of-mind for Australia's final squad of 15 but was also left out of an extended 18-man group selected prior to the tournament. The fact that, from this snub onwards, he played 19 games consecutive games up to and including the World Cup final where he played a crucial role in Australia's victory, is nothing short of incredible. The 'bold' aspect of the call comes from the doubts many had in naming Labuschagne and Steve Smith – batters with strike rates of 83.1 and 87.3 respectively – in the same XI. However, on increasingly difficult wickets in India he was viewed as a crucial middle-order 'banker' who could absorb pressure at the right times. Elevating Josh Inglis early The decision to drop wicketkeeper Alex Carey just one game into the World Cup campaign was immediately contentious. After a string of low scores leading into the tournament, before a duck against India in Australia's opening match, the selectors opted for immediate change, picking Josh Inglis for the second match against South Africa. And the move paid off. Inglis' glovework was tidy throughout the entire campaign, culminating in five catches against India on Sunday – a World Cup final record. Perhaps more notably, he made crucial contributions with the bat including a half-century against Sri Lanka in an early crunch clash, and a nerveless 28 under huge pressure against South Africa in the semi-final. Heaping responsibility on Glenn Maxwell The decision to leave Ashton Agar out of Australia's 15-man World Cup squad allowed selectors to pick Labuschagne, however it placed enormous pressure on Glenn Maxwell as Australia's No.1 finger spinner in India. Maxwell was no stranger to being handed responsibility with the ball, having been Australia's No.1 spinner in their 2015 World Cup-winning campaign, however in India this was a different proposition. Three of the eventual semi-finalists each had a specialist finger-spinner; Ravindra Jadeja (India), Mitchell Santner (New Zealand) and Keshav Maharaj (South Africa). Australia had batting all-rounder Maxwell. And when you consider he had hardly bowled throughout 2023 owing to his recovery from a broken leg suffered in November 2022, it was a significant role to throw his way. But the Aussies backed in Maxwell from the outset. And he repaid their faith, finishing as the most economical (4.81 runs per over) of the team's frontline bowlers. Bowling first in the final Finally, the gutsiest call of them all. Pat Cummins knew bowling first in a World Cup final carried enormous risk, and should it backfire could even pit him among former captains whose bad decisions at the toss continue to haunt them to this day. But he did it anyway. Backing his bowlers to fire in the afternoon heat when the Ahmedabad surface was drier, Cummins calculated that batting could become more straightforward during the evening when predicted dew would arrive. And he was proven exactly right, not only prophetic in how the game played out but leading the way himself with the ball (2-34 from 10 overs). আওয়ামী লীগের নেতৃত্বাধীন ১৪-দলীয় জোটের বৈঠক ডাকা হয়েছে কাল সোমবার সন্ধ্যায়। প্রধানমন্ত্রী শেখ হাসিনার সরকারি বাসভবন গণভবনে এই বৈঠক অনুষ্ঠিত হবে। জোটের শরিকদের সঙ্গে আসন বণ্টন নিয়ে বৈঠকে আলোচনা হতে... ","sports"
"Bangladesh scripted their first-ever T20I win against South Africa women’s team on their home soil with a 13-run win at Benoni today. Leg-spinner Shorna Akter was the protagonist of the match for the Tigers, bagging five wickets in a tight match to get Bangladesh the win. The Bangladesh Cricket Board (BCB) announced a 15-member squad on Sunday for the upcoming ACC Men's U-19 Asia Cup in the UAE, starting on December 8. Coach Michel is determined to enjoy Girona's ""history-making"" La Liga run after Saturday's 2-1 win over Valencia 2-1 and not think about the title race because his team are ""not at that level"". Loosebuschange, Cranium and Sandalwood ... the Australia men's team's official Facebook page takes a nostalgic swing at the sqaud announcement post Butt was named as Wahab’s consultant alongside former Pakistan cricketers Kamran Akmal and Rao Iftikhar Anjum. Warner has scored just one Test century since early 2020 and averages only 28 since the 2019-2020 summer. Bangladesh women’s cricket team will take on hosts South Africa in the first of the three-match T20I series, part of the ICC Women's Championship, at the Willowmoore Park in Benoni today. For the last few years, the chatter surrounding the pitch after a home Test for Bangladesh would usually be about its overtly spin-friendly nature or it having nothing on offer for bowlers. When Shakib Al Hasan got ruled out of Bangladesh's home Test series against New Zealand due to injury, the hosts suffered a double blow as they lost their leader and their best all-rounder at the same time. For more reasons than one, the 150-run victory over New Zealand yesterday is bound to be classified as one of the finest triumphs for Bangladesh in the longest format. Bangladesh pacer Marufa Akter and leg-spinner Rabeya Khan were included in the auction list of the upcoming Women’s Indian Premier League (WIPL) next year. Barca reached an agreement to sign Roque from Athletico in July for a reported 40 million euros plus 21 million in add-ons England were drawn to play Denmark, Slovenia and Serbia in Group C at the tournament next June Newcastle shrugged off an injury crisis to beat Manchester United 1-0 on Saturday thanks to Anthony Gordon's second-half winner. Real Madrid did enough to beat lowly Granada 2-0 in LaLiga on Saturday, a game that will not live long in the memory of an underwhelmed Santiago Bernabeu Stadium crowd on a chilly evening in the Spanish capital. Reigning champions Italy were placed in the same group as Spain in Saturday's draw for Euro 2024, while France will come up against the Netherlands. Arsenal moved four points clear at the top of the Premier League as early goals by Bukayo Saka and Martin Odegaard fired them to a 2-1 victory at home to Wolverhampton Wanderers on Saturday. The Professional League Management Committee (PLMC) yesterday decided to create the fixture of the forthcoming Bangladesh Premier League (BPL) on a random basis, abandoning the conventional format in order to minimise “influence” in matches between lower-table teams..Traditionally, the def The Under-17 FIFA World Cup 2023 came to an enthralling finish as Germany beat France 4-3 on penalties after the action ended 2-2 at full-time at the Stadion Manahan in Indonesia on Saturday. Nick Kyrgios said he is ""thankful"" to Andy Murray for looking out for him after he spotted signs of self-harm on the Australian's body. Former tennis world number one Rafael Nadal will return at the Brisbane International warm up event for the Australian Open in January, the Spaniard said on Friday. The champions will get a chance to travel to the Anfield, and more. The 9th KSRM Golf Tournament was held at the Bhatiari Golf and Country Club on Friday. Italy's Davis Cup hero Jannik Sinner said it was a ""special feeling"" to end his team's 47-year drought in the competition on Sunday in Malaga. Italy won the Davis Cup for the first time since 1976 as Jannik Sinner crushed Alex de Minaur 6-3, 6-0 to seal a 2-0 win over Australia on Sunday in Malaga. Italy's Francesco Bagnaia enjoyed a dream day as he retained his MotoGP world title and crowned it with victory in the final race of the season in Valencia on Sunday. Novak Djokovic said he accepts responsibility for Serbia's Davis Cup semi-final defeat by Italy on Saturday after failing to convert three match points against Jannik Sinner. England produced an all-round effort to hand Bangladesh a 137–run drubbing to register their first victory of the ICC World Cup 2023 in Dharamshala on Tuesday. One of the criticisms of ODIs, once the economic driving force of the global game, is that they are too often reduced to 'meaningless' bilateral series. The third edition of Hadudu for people above 60 years of age has been held in Manikganj The last time Bangladesh made it to the final of the Asia Cup was in 2018 when the latest 50-over edition of the tournament was played. The Tigers beat Pakistan to qualify for the final and lost to eventual champions India. But Pakistan’s eleven has come a long way from what it was in 2018 and is mighty strong, especially when it comes to their fast bowling. Bangladesh have made the Asia Cup final three times but are still searching for their first trophy. Can Shakib Al Hasan’s side put an end to their trophy hunt? The wait continues but before that let’s take a look at Bangladesh’s strengths, weaknesses, and chances of winning. The Tigers begin their Asia Cup mission with an encounter against Sri Lanka. Can the Tigers trump the Lankans in their opening fixture? To discuss all of this and much more, The Daily Star brings you Star Non-Striker’s End. Barcelona coach Xavi Hernandez called on Joao Felix to use criticism from his former Atletico Madrid team-mates to motivate him when the teams meet on Sunday in La Liga. Shanto and his troops began their third cycle of the World Tests Championship (WTC) with a 150-run win against the winners of the inaugural WTC. “The feeling of winning against such a big team can’t be expressed in words,” Taijul told the media after the match Saturday's Bundesliga clash between Bayern Munich and Union Berlin has been postponed due to heavy snowfall in Munich, Bayern said in a statement. New Zealand Test captain Tim Southee refused to blame fatigue from a gruelling ODI World Cup campaign in India for his side's defeat in the first Test of a two-match series against Bangladesh in Sylhet on Saturday. Bangladesh captain Najmul Hossain Shanto said his team are enjoying the victory, but knows that there would be criticism of his side if they do poorly in the next match. In a recent interview in his home country of Argentina pertaining to his availability for the 2026 World Cup, soccer superstar Lionel Messi called Major League Soccer -- his current home -- ""a minor league."" Arsenal are back on top of the Premier League with ambitions to stay there as they host Wolves this weekend while champions Manchester City play faltering Tottenham. The draw for Euro 2024 takes place in the port city of Hamburg on Saturday when France, England and the other leading contenders will learn the path to potential continental glory that awaits them next summer. Taijul Islam completed a 10-wicket-haul as Bangladesh brought up their maiden home Test victory over New Zealand, defeating the Kiwis by 150 runs on the fifth day of the first Test at the Sylhet International Cricket Stadium today. ","sports"
"Bangladesh scripted their first-ever T20I win against South Africa women’s team on their home soil with a 13-run win at Benoni today. Leg-spinner Shorna Akter was the protagonist of the match for the Tigers, bagging five wickets in a tight match to get Bangladesh the win. The Bangladesh Cricket Board (BCB) announced a 15-member squad on Sunday for the upcoming ACC Men's U-19 Asia Cup in the UAE, starting on December 8. Warner has scored just one Test century since early 2020 and averages only 28 since the 2019-2020 summer. Bangladesh captain Najmul Hossain Shanto said his team are enjoying the victory, but knows that there would be criticism of his side if they do poorly in the next match. Taijul Islam completed a 10-wicket-haul as Bangladesh brought up their maiden home Test victory over New Zealand, defeating the Kiwis by 150 runs on the fifth day of the first Test at the Sylhet International Cricket Stadium today. Taijul Islam is one of Bangladesh’s key threat in Test cricket and while he has also performed in ODIs, his chances in the shorter formats have been few and far between. When Shakib Al Hasan got ruled out of Bangladesh's home Test series against New Zealand due to injury, the hosts suffered a double blow as they lost their leader and their best all-rounder at the same time. For more reasons than one, the 150-run victory over New Zealand yesterday is bound to be classified as one of the finest triumphs for Bangladesh in the longest format. Bangladesh pacer Marufa Akter and leg-spinner Rabeya Khan were included in the auction list of the upcoming Women’s Indian Premier League (WIPL) next year. Shanto and his troops began their third cycle of the World Tests Championship (WTC) with a 150-run win against the winners of the inaugural WTC. “The feeling of winning against such a big team can’t be expressed in words,” Taijul told the media after the match New Zealand Test captain Tim Southee refused to blame fatigue from a gruelling ODI World Cup campaign in India for his side's defeat in the first Test of a two-match series against Bangladesh in Sylhet on Saturday. “The thought process behind picking him is his experience of playing in such conditions along with his all-round abilities,” Bashar said. Dowrich played in 35 Tests, scoring 1570 runs with a high score of 125 not out against Sri Lanka in 2018 Bangladesh are now banking on Mushfiqur to guide them into a big lead. Imrul Hasan, vice-president of Bangladesh Football Federation (BFF) and president of Bashundhara Kings, has been appointed chairman of the Professional League Management Committee (PLMC) for the 2023-24 season, succeeding BFF president Kazi Salahuddin. ","sports"
"Lewd noises could be heard during the broadcast as Switzerland were drawn in Group A with Scotland, Hungary and hosts Germany. Star French striker Kylian Mbappe can win the Ballon d'Or in ""any team"", Ronaldinho told AFP Sunday, but the Brazilian would like him to win it with Paris Saint-Germain, ""a big club"". Newcastle shrugged off an injury crisis to beat Manchester United 1-0 on Saturday thanks to Anthony Gordon's second-half winner. Arsenal are back on top of the Premier League with ambitions to stay there as they host Wolves this weekend while champions Manchester City play faltering Tottenham. The draw for Euro 2024 takes place in the port city of Hamburg on Saturday when France, England and the other leading contenders will learn the path to potential continental glory that awaits them next summer. Erik ten Hag rode to the defence of under-fire goalkeeper Andre Onana on Friday as he claimed the Cameroonian's stats prove he is among the Premier League's best. Arsenal moved four points clear at the top of the Premier League as early goals by Bukayo Saka and Martin Odegaard fired them to a 2-1 victory at home to Wolverhampton Wanderers on Saturday. The Professional League Management Committee (PLMC) yesterday decided to create the fixture of the forthcoming Bangladesh Premier League (BPL) on a random basis, abandoning the conventional format in order to minimise “influence” in matches between lower-table teams..Traditionally, the def The Under-17 FIFA World Cup 2023 came to an enthralling finish as Germany beat France 4-3 on penalties after the action ended 2-2 at full-time at the Stadion Manahan in Indonesia on Saturday. Barcelona coach Xavi Hernandez called on Joao Felix to use criticism from his former Atletico Madrid team-mates to motivate him when the teams meet on Sunday in La Liga. Saturday's Bundesliga clash between Bayern Munich and Union Berlin has been postponed due to heavy snowfall in Munich, Bayern said in a statement. In a recent interview in his home country of Argentina pertaining to his availability for the 2026 World Cup, soccer superstar Lionel Messi called Major League Soccer -- his current home -- ""a minor league."" ""We have received information of multiple approaches to our players,"" All India Football Federation (AIFF) president Kalyan Chaubey said Jurgen Klopp's side sealed top spot in Group E thanks to Gakpo's brace and goals from Luis Diaz and Mohamed Salah at Anfield. Inter Milan scored three second-half goals as they fought back from 3-0 down to rescue a 3-3 draw with Benfica in a pulsating Champions League Group D clash on Wednesday after Joao Mario netted a hat-trick for the hosts. Copenhagen ground out a 0-0 draw at Bayern Munich in their Champions League Group A match on Wednesday to snap their opponents' 17-game winning run in group-stage matches and stay in contention to reach the last 16. ","sports"
